track_name,artist,album,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Choke,I DONT KNOW HOW BUT THEY FOUND ME,Choke,37mfTcSlX60JtAvAETytGs,0.73,0.516,0.85,4,-3.909,0,0.0706,0.00139,0.0,0.296,0.583,120.324,195717,4
Sports,Beach Bunny,Sports,77G0k1La0c5Dw8bAFANcyp,0.71,0.231,0.877,9,-5.278,1,0.0574,0.000653,0.026,0.0694,0.524,186.142,164165,4
Sit Next to Me,Foster The People,Sacred Hearts Club,4BdGO1CaObRD4La9l5Zanz,0.73,0.638,0.738,6,-4.976,0,0.0292,0.117,0.000384,0.689,0.657,97.021,243147,4
Potential Breakup Song,Aly & AJ,Insomniatic,11dxtPJKR4E0wlSr0A0t47,0.76,0.572,0.89,6,-4.139,0,0.039,0.00082,0.00937,0.564,0.765,158.038,219773,4
Someone To You,BANNERS,Where The Shadow Ends,2f0pn9DkEJwAzXApnFh5cr,0.79,0.52,0.903,2,-5.497,1,0.042,0.00517,0.0,0.254,0.652,74.988,219801,4
Pleaser,Wallows,Pleaser,11zf7m4vw9Ze7cer9Nyhk1,0.72,0.497,0.914,9,-4.308,1,0.0455,0.126,1.98e-05,0.274,0.385,148.893,187896,4
I'm Not Mad,Halsey,Manic,6SL8U8TtdwOtGhbmGzsMfX,0.75,0.78,0.684,0,-5.758,1,0.0636,0.17,0.0,0.105,0.732,149.916,173467,4
Little Talks,Of Monsters and Men,My Head Is An Animal,2ihCaVdNZmnHZWt0fvAM7B,0.79,0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,266600,4
bad idea!,girl in red,bad idea!,1M4Ud66z18wuIq3oOxqVHa,0.75,0.511,0.806,1,-6.093,1,0.0481,0.03,0.0465,0.252,0.41,162.04,219638,4
These Days,Wallows,Spring EP,4gZDCOFuLCxCRWNhSEcOtJ,0.72,0.655,0.668,0,-6.733,1,0.0272,0.0398,0.0302,0.0759,0.867,93.003,202627,4
Lemon Boy,Cavetown,Lemon Boy,3Yvk0ZLxMlt6ioasvdN6vB,0.72,0.509,0.478,4,-10.051,1,0.0392,0.185,1.4e-06,0.0891,0.323,139.926,272903,4
Airplane Mode,Limbo,Holo,7c0ss9FGSyXGNczL4gV75a,0.71,0.636,0.299,4,-13.717,0,0.198,0.88,0.114,0.108,0.0646,119.919,164000,4
No Limit,G-Eazy,The Beautiful & Damned,2DQ1ITjI0YoLFzuADN1ZBW,0.74,0.838,0.771,1,-3.791,1,0.244,0.0117,0.0,0.0853,0.405,175.957,245387,4
Malibu 1992,COIN,How Will You Know If You Never Try,0nMqu5vN44GNv8UOQxmBJK,0.68,0.559,0.32,6,-7.694,1,0.0414,0.0644,0.132,0.173,0.497,147.366,341200,4
Freakin' Out On the Interstate,Briston Maroney,Carnival,6Fqf0OTfB9VPfYk2HfBhPn,0.7,0.452,0.79,4,-5.01,1,0.0534,0.391,0.0,0.303,0.362,143.861,251906,4
All Night Longer,Sammy Adams,All Night Longer,1vNn7rVQT6UtEW1NGH53fT,0.67,0.712,0.649,1,-4.753,1,0.063,0.000652,0.0,0.0683,0.616,127.028,177093,4
XO,EDEN,i think you think too much of me,0ZAiqymvbQUZAh9y6ZT3Rm,0.73,0.611,0.39,2,-5.861,0,0.116,0.625,0.0,0.118,0.617,163.897,159512,4
The Story,Conan Gray,Kid Krow,5GVPVxgdgTKJFxSxLVIw1A,0.74,0.542,0.299,0,-10.379,1,0.0305,0.817,0.0,0.109,0.274,141.917,245267,4
Crying Over You,The Band CAMINO,Crying Over You,53bCcVMGv0S2aIYvfju2Tt,0.7,0.463,0.411,11,-8.25,1,0.0414,0.679,0.0,0.0453,0.163,147.3,178950,4
Moana,G-Eazy,Moana,1Tfxi7N3DW4zvAuVjt9g8X,0.74,0.753,0.502,1,-6.879,1,0.264,0.0439,1.54e-06,0.128,0.349,205.895,178217,4
Rät,Penelope Scott,Public Void,25z6kpmIwkCUqk2IORrJ5v,0.68,0.529,0.45,5,-13.291,0,0.27,0.32,0.000139,0.147,0.302,72.704,194165,4
"Me, Myself & I",G-Eazy,When It's Dark Out,40YcuQysJ0KlGQTeGUosTC,0.76,0.757,0.672,0,-6.524,0,0.0955,0.0186,0.0,0.158,0.382,111.996,251467,4
Home,Edward Sharpe & The Magnetic Zeros,Up from Below,7w5cxTEzp1rfV3KCy0Bd5N,0.72,0.542,0.589,2,-6.623,1,0.0318,0.292,0.000522,0.177,0.137,111.665,303200,4
Cough Syrup,Young the Giant,Young The Giant (Special Edition),1UqhkbzB1kuFwt2iy4h29Q,0.72,0.534,0.721,11,-7.307,0,0.0417,0.0343,6.24e-06,0.115,0.225,128.978,249520,3
Fool,Cavetown,Lemon Boy,7asyVbwQE7IbA3x2be7bdI,0.7,0.675,0.464,1,-9.277,1,0.151,0.0635,0.073,0.0711,0.129,79.55,233785,4
You & Jennifer,bülow,Damaged Vol. 2,0g21KZ1XJuhwexWPLpuEt1,0.71,0.752,0.698,11,-6.53,1,0.306,0.52,0.0,0.211,0.347,132.058,159453,4
Lookalike,Conan Gray,Sunset Season,4K3gM7kzX4POAfrs71HomN,0.72,0.434,0.302,10,-10.117,1,0.0378,0.766,7.63e-06,0.149,0.173,121.645,220867,4
LEMONS - Demo,Brye,LEMONS (Demo),5ukAQcKEIJuzIbP55xp07x,0.68,0.501,0.168,4,-13.682,0,0.304,0.901,0.0,0.134,0.514,82.574,193208,4
Marlboro Nights,Lonely God,Marlboro Nights,755inykyaG4w22GWAsA3MX,0.71,0.466,0.823,2,-6.635,1,0.311,0.00237,0.000321,0.332,0.782,175.797,68523,4
What You Know,Two Door Cinema Club,Tourist History,3UjtIALeg72qmJiKPWBvM3,0.69,0.561,0.741,6,-4.239,0,0.0419,0.000715,1.4e-05,0.0822,0.776,139.001,191707,4
Lost in You,khai dreams,Lost in You,5mkRGTbm3BwPzNQL9oBV9e,0.7,0.771,0.607,5,-12.02,0,0.113,0.336,0.0,0.122,0.79,90.039,101000,4
Happy Pills,Weathers,Happy Pills,3zjjzKg16tczCMwckGKGuH,0.73,0.521,0.885,4,-4.934,0,0.125,0.00327,0.00904,0.324,0.344,115.985,203080,4
Dissolve,Absofacto,Thousand Peaces,7pBrj5rt4SSxXwFKOyZfHR,0.73,0.688,0.582,6,-10.668,0,0.0542,0.23,0.000157,0.0663,0.872,85.486,224661,4
Mirrors on the Ceiling,mike.,4THEHOMIES,4s5kD9Pdiy8iVmJ7TKRRy2,0.69,0.735,0.334,5,-11.59,0,0.191,0.447,1.37e-06,0.0956,0.594,148.09,214805,4
Bambi,Hippo Campus,Bambi,5dmPNuHmRRJuHmJTDa7NuJ,0.65,0.739,0.471,8,-8.456,1,0.0436,0.0661,9.78e-05,0.116,0.31,90.002,194400,4
"Dance, Baby!",boy pablo,Roy Pablo,5EV4bGHxVN0kHpcAFvgnTt,0.71,0.602,0.601,9,-8.521,1,0.0411,0.037,0.0046,0.312,0.856,122.017,198000,4
Call Me Maybe,Carly Rae Jepsen,Kiss (Deluxe),3TGRqZ0a2l1LRblBkJoaDx,0.7,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,193400,4
Welcome to Wonderland,Anson Seabra,Welcome to Wonderland,3JfHYZKy5JmE5Fv4gDTCiz,0.74,0.703,0.179,4,-10.906,1,0.0366,0.949,0.0,0.102,0.346,97.427,199131,3
Blondie,Current Joys,Wild Heart,4UkCtBCYh6VMsucGMQZyh9,0.7,0.776,0.625,6,-12.561,1,0.0396,0.622,0.896,0.086,0.865,122.072,194733,4
Infinity,Jaymes Young,Feel Something,1SOClUWhOi8vHZYMz3GluK,0.78,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,237720,4
I Mean It (feat. Remo),G-Eazy,These Things Happen,6jmTHeoWvBaSrwWttr8Xvu,0.73,0.712,0.562,10,-6.008,1,0.129,0.125,0.0,0.136,0.142,140.0,236480,4
Brazil,Declan McKenna,What Do You Think About the Car?,4sNG6zQBmtq7M8aeeKJRMQ,0.73,0.687,0.617,4,-5.213,1,0.0287,0.0941,1.32e-05,0.0898,0.665,121.08,252307,4
Always Forever,Cults,Static,2enPRFda84VE2wtI8c86Uf,0.74,0.174,0.742,8,-5.93,1,0.0485,0.00181,0.281,0.198,0.36,163.378,223747,4
I Will Follow You into the Dark,Death Cab for Cutie,Plans,3kZC0ZmFWrEHdUCmUqlvgZ,0.66,0.517,0.206,5,-12.233,1,0.0421,0.924,0.0,0.118,0.489,80.401,189187,4
Chinese New Year,SALES,Chinese New Year,0SIAFU49FFHwR3QnT5Jx0k,0.73,0.744,0.845,4,-7.422,0,0.253,0.759,0.232,0.1,0.749,75.221,160000,4
HandClap,Fitz and The Tantrums,Fitz and The Tantrums (Deluxe Edition),4qRaZYiaOsSvWC7VgcxrI0,0.66,0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956,193253,4
"Sit Still, Look Pretty",Daya,"Sit Still, Look Pretty",0EGuSSpuu9wmHCtvb4PdLO,0.69,0.655,0.74,2,-4.081,1,0.274,0.14,0.0,0.106,0.543,182.105,202221,4
Sex with a Ghost,Teddy Hyde,Sock-Footed,1baoZlq32nBee9tcYbQYxV,0.69,0.478,0.33,11,-12.4,0,0.0339,0.862,0.00113,0.176,0.413,79.484,232812,4
Cigarette Ahegao,Penelope Scott,Public Void,6UYJYgY8VRo6mKrhgTe1CF,0.66,0.654,0.289,5,-13.379,0,0.0361,0.0966,0.0186,0.101,0.151,82.987,183992,4
Love Is a Bitch,Two Feet,Love Is a Bitch,6MiVIH3fQlmz44jGx2DXn4,0.77,0.532,0.178,9,-9.754,0,0.0541,0.614,0.14,0.0985,0.103,149.879,181467,3
Freakin' Out On the Interstate,Briston Maroney,Freakin' Out On The Interstate (Acoustic Version [Live]),0awZwmlC6pxH65KTZpadmX,0.69,0.45,0.794,4,-5.015,1,0.0538,0.388,0.0,0.303,0.362,143.861,251906,4
My Type,Saint Motel,My Type EP,2Iq6HhIquO7JKr0KfTNLzU,0.68,0.595,0.896,10,-2.951,1,0.047,0.0641,5.82e-05,0.0748,0.567,118.001,204812,4
Saint Bernard,Lincoln,A Constant State of Ohio,4YTFAawmOFyRjJdT6H95oE,0.66,0.693,0.234,1,-10.995,1,0.0987,0.838,0.0,0.59,0.44,100.488,103343,4
summer depression,girl in red,summer depression,2zPcVDSpYNVKQ5c7jR7MXj,0.73,0.691,0.306,9,-15.651,1,0.0544,0.632,0.479,0.108,0.62,129.929,151693,4
Lovers Rock,TV Girl,French Exit,1H7zdcRD0gLGQY0w5ejGgX,0.7,0.559,0.871,5,-5.338,0,0.0392,7.53e-06,0.00524,0.096,0.573,104.976,213920,4
Body,Jordan Suaste,Body,6wQgV6ZYt1snXyQV69mGT4,0.71,0.452,0.325,4,-8.687,0,0.0337,0.627,0.0,0.0645,0.33,97.987,205402,4
Take a Walk,Passion Pit,Gossamer,4Sfa7hdVkqlM8UW5LsSY3F,0.71,0.566,0.755,11,-5.526,1,0.0368,0.0338,0.0,0.315,0.445,101.006,264493,4
Undrunk,FLETCHER,you ruined new york city for me,1Pj5oOFzLYELyyeh1IYRK0,0.71,0.442,0.579,5,-6.484,1,0.145,0.489,1.04e-06,0.126,0.546,83.336,183428,4
Gasoline,Halsey,BADLANDS (Deluxe),2IO7yf562c1zLzpanal1DT,0.73,0.731,0.58,10,-7.328,0,0.0399,0.223,0.0,0.129,0.319,119.997,199593,4
Without Me,Halsey,Manic,6FZDfxM3a3UCqtzo5pxSLZ,0.77,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4
Saw You In A Dream,The Japanese House,Saw You In A Dream,0U3u0HdRQjD8mAMYBak4Ok,0.65,0.607,0.451,4,-8.206,1,0.0286,0.0604,0.0,0.19,0.676,94.054,208280,4
Float On,Modest Mouse,Good News For People Who Love Bad News,2lwwrWVKdf3LR9lbbhnr6R,0.71,0.649,0.888,6,-4.807,1,0.0293,0.013,2.23e-06,0.0888,0.553,100.975,208467,4
Comfort Crowd,Conan Gray,Kid Krow,6uaBrivDHCaV0uBTiwHTUi,0.71,0.678,0.431,0,-6.749,1,0.0326,0.163,1.94e-06,0.147,0.404,90.941,174680,4
I Love You So,The Walters,Songs for Dads,1175r6ZmkUjX8dRJLz9Ohk,0.7,0.578,0.669,10,-4.898,1,0.0377,0.65,0.0,0.13,0.503,75.995,160254,4
sex money feelings die - slowed version,Lykke Li,sex money feelings die (slowed version),0dkvbYmXYEPK7gGMdytmfI,0.75,0.797,0.44,5,-6.587,0,0.0594,0.471,1.57e-06,0.0849,0.436,111.014,168811,4
Strawberry Blond,Mitski,"Retired from Sad, New Career in Business",3eGsNpXzcb1BDkfSJI54NY,0.7,0.553,0.545,0,-8.299,1,0.0867,0.839,0.0,0.061,0.943,77.332,114277,4
I Found,Amber Run,5AM (Expanded Edition),5zT5cMnMKoyruPj13TQXGx,0.75,0.389,0.302,7,-12.485,0,0.0438,0.862,0.00567,0.104,0.234,124.956,273000,4
Your Shirt,Chelsea Cutler,Your Shirt,6zdg9ovHEPx9EblJcc7FGf,0.68,0.433,0.478,2,-6.641,1,0.0725,0.191,0.0,0.32,0.173,179.98,230000,4
Nightmare,Halsey,Nightmare,340UVheS8z3ncW9TTUhAbc,0.73,0.611,0.622,9,-5.075,0,0.0734,0.0188,0.0,0.359,0.538,146.11,231999,4
Boys Like You - Acoustic,Anna Clendening,Boys Like You (Acoustic),51xRMJFRBrW9C1RI1qW4S0,0.73,0.477,0.128,2,-14.567,1,0.0707,0.928,0.0,0.0875,0.38,88.917,238576,4
